rank,RegionName,City,StateName,Metro,predicted_12m_appreciation
19002,75224,Dallas,TX,"Dallas-Fort Worth-Arlington, TX",0.022822348
19003,95254,Wallace,CA,"Stockton, CA",0.022820024
19004,41548,Mouthcard,KY,,0.02281142
19005,61486,Viola,IL,"Davenport-Moline-Rock Island, IA-IL",0.022811122
19006,28756,,NC,,0.022806285
19007,75554,Avery,TX,"Texarkana, TX-AR",0.022801414
19008,6870,Greenwich,CT,"Bridgeport-Stamford-Norwalk, CT",0.022782397
19009,57262,,SD,,0.02278014
19010,92883,Corona,CA,"Riverside-San Bernardino-Ontario, CA",0.022778053
19011,4076,Shapleigh,ME,"Portland-South Portland, ME",0.022776324
19012,25085,Gauley Bridge,WV,"Beckley, WV",0.02277247
19013,28665,Purlear,NC,"North Wilkesboro, NC",0.022772158
19014,55734,Eveleth,MN,"Duluth, MN-WI",0.0227709
19015,58278,Thompson,ND,"Grand Forks, ND-MN",0.022768337
19016,56335,Greenwald,MN,"St. Cloud, MN",0.022767268
19017,28601,Hickory,NC,"Hickory-Lenoir-Morganton, NC",0.022766149
19018,27850,Littleton,NC,"Roanoke Rapids, NC",0.022765607
19019,60461,Olympia Fields,IL,"Chicago-Naperville-Elgin, IL-IN-WI",0.02275171
19020,97846,Joseph,OR,,0.0227485
19021,97419,Cheshire,OR,"Eugene-Springfield, OR",0.022745727
19022,77904,Victoria,TX,"Victoria, TX",0.02274496
19023,22476,Hustle,VA,,0.022734297
19024,52638,Middletown,IA,"Burlington, IA-IL",0.022727054
19025,49047,Dowagiac,MI,"South Bend-Mishawaka, IN-MI",0.022726677
19026,8048,Lumberton Township,NJ,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",0.022718485
19027,31068,Oglethorpe,GA,,0.022717586
19028,44107,Lakewood,OH,"Cleveland-Elyria, OH",0.022716383
19029,85650,Sierra Vista,AZ,"Sierra Vista-Douglas, AZ",0.022707542
19030,30907,Martinez,GA,"Augusta-Richmond County, GA-SC",0.022705784
19031,54463,Pelican Lake,WI,,0.022701569
19032,94928,Rohnert Park,CA,"Santa Rosa-Petaluma, CA",0.022700993
19033,54723,Bay City,WI,"Minneapolis-St. Paul-Bloomington, MN-WI",0.022697022
19034,31637,Tifton,GA,"Moultrie, GA",0.022696722
19035,31709,Americus,GA,"Americus, GA",0.022692785
19036,72560,Mountain View,AR,,0.02269168
19037,95838,Sacramento,CA,"Sacramento-Roseville-Folsom, CA",0.022688217
19038,59044,Laurel,MT,"Billings, MT",0.022683116
19039,73724,Canton,OK,,0.022676924
19040,77076,Houston,TX,"Houston-The Woodlands-Sugar Land, TX",0.022670567
19041,59925,Marion,MT,"Kalispell, MT",0.022668855
19042,98555,Lilliwaup,WA,"Shelton, WA",0.022668483
19043,49043,Covert,MI,,0.022667523
19044,95222,Angels Camp,CA,,0.022663381
19045,42104,Bowling Green,KY,"Bowling Green, KY",0.022661777
19046,35226,Hoover,AL,"Birmingham-Hoover, AL",0.022660954
19047,1434,Devens,MA,"Worcester, MA-CT",0.022655062
19048,68118,Omaha,NE,"Omaha-Council Bluffs, NE-IA",0.022643767
19049,70817,Baton Rouge,LA,"Baton Rouge, LA",0.022643043
19050,28104,Matthews,NC,"Charlotte-Concord-Gastonia, NC-SC",0.022638554
19051,27105,Winston-Salem,NC,"Winston-Salem, NC",0.02263039
19052,85929,Pinetop,AZ,"Show Low, AZ",0.022620589
19053,3824,Durham,NH,"Boston-Cambridge-Newton, MA-NH",0.022615511
19054,66085,Stilwell,KS,"Kansas City, MO-KS",0.022611868
19055,91377,Oak Park,CA,"Oxnard-Thousand Oaks-Ventura, CA",0.022609629
19056,80305,Boulder,CO,"Boulder, CO",0.022598304
19057,84102,Salt Lake City,UT,"Salt Lake City, UT",0.022588568
19058,72223,Little Rock,AR,"Little Rock-North Little Rock-Conway, AR",0.022581046
19059,71417,Colfax,LA,"Alexandria, LA",0.02257495
19060,16858,Morrisdale,PA,"DuBois, PA",0.022572676
19061,25843,Ghent,WV,"Beckley, WV",0.02256899
19062,12513,Hudson,NY,"Hudson, NY",0.022567006
19063,81140,La Jara,CO,,0.022561487
19064,85332,Congress,AZ,"Prescott Valley-Prescott, AZ",0.022556888
19065,62262,Mulberry Grove,IL,"St. Louis, MO-IL",0.022555899
19066,82331,Saratoga,WY,,0.022552764
19067,43153,South Solon,OH,"Columbus, OH",0.022551619
19068,62253,Keyesport,IL,"St. Louis, MO-IL",0.022548363
19069,73122,Warr Acres,OK,"Oklahoma City, OK",0.022544699
19070,28088,Landis,NC,"Charlotte-Concord-Gastonia, NC-SC",0.022540648
19071,86401,Kingman,AZ,"Lake Havasu City-Kingman, AZ",0.022538127
19072,98661,Vancouver,WA,"Portland-Vancouver-Hillsboro, OR-WA",0.02253342
19073,99033,Tekoa,WA,"Pullman, WA",0.02252736
19074,29349,Inman,SC,"Spartanburg, SC",0.02252369
19075,81212,Canon City,CO,"Ca-¦on City, CO",0.022517852
19076,77954,Cuero,TX,,0.022517076
19077,1950,Newburyport,MA,"Boston-Cambridge-Newton, MA-NH",0.022514436
19078,37187,White Bluff,TN,"Nashville-Davidson--Murfreesboro--Franklin, TN",0.022513695
19079,6024,Canaan,CT,"Torrington, CT",0.022506716
19080,59914,Big Arm,MT,,0.02249667
19081,80102,,CO,"Denver-Aurora-Lakewood, CO",0.022492584
19082,30148,Marble Hill,GA,"Atlanta-Sandy Springs-Alpharetta, GA",0.022490025
19083,68371,,NE,,0.02249001
19084,75459,Howe,TX,"Sherman-Denison, TX",0.022487763
19085,15049,Harwick,PA,"Pittsburgh, PA",0.02248625
19086,27882,Spring Hope,NC,"Rocky Mount, NC",0.022475963
19087,28461,Southport,NC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",0.022472754
19088,49706,Alanson,MI,,0.0224665
19089,39827,Cairo,GA,,0.022465881
19090,68022,Omaha,NE,"Omaha-Council Bluffs, NE-IA",0.022461964
19091,1038,Hatfield,MA,"Springfield, MA",0.022461753
19092,83631,Idaho City,ID,"Boise City, ID",0.022457974
19093,12835,Hadley,NY,"Albany-Schenectady-Troy, NY",0.022432813
19094,39056,Clinton,MS,"Jackson, MS",0.022432497
19095,92122,San Diego,CA,"San Diego-Chula Vista-Carlsbad, CA",0.022429172
19096,29611,Greenville,SC,"Greenville-Anderson, SC",0.02242615
19097,37772,Lenoir City,TN,"Knoxville, TN",0.022421138
19098,95821,Sacramento,CA,"Sacramento-Roseville-Folsom, CA",0.022418965
19099,50632,Garwin,IA,,0.022416513
19100,93234,Huron,CA,"Fresno, CA",0.022401141
19101,70730,Ethel,LA,"Baton Rouge, LA",0.02239667
19102,26137,Grantsville,WV,,0.022395432
19103,68436,,NE,,0.022395404
19104,98281,Point Roberts,WA,"Bellingham, WA",0.022392515
19105,83705,Boise,ID,"Boise City, ID",0.022388503
19106,27544,Kittrell,NC,"Henderson, NC",0.022388497
19107,25678,Delbarton,WV,,0.022387417
19108,37312,Cleveland,TN,"Cleveland, TN",0.022384563
19109,29831,Jackson,SC,"Augusta-Richmond County, GA-SC",0.022380242
19110,95687,Vacaville,CA,"Vallejo, CA",0.022379639
19111,8002,Cherry Hill,NJ,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",0.02237963
19112,68790,Winside,NE,,0.022378135
19113,71343,Jonesville,LA,"Natchez, MS-LA",0.022373328
19114,4282,Turner,ME,"Lewiston-Auburn, ME",0.022367142
19115,38569,Liberty,TN,"Nashville-Davidson--Murfreesboro--Franklin, TN",0.022363717
19116,7201,Elizabeth,NJ,"New York-Newark-Jersey City, NY-NJ-PA",0.02236325
19117,52777,,IA,"Clinton, IA",0.02236306
19118,83837,,ID,,0.022360852
19119,10036,New York,NY,"New York-Newark-Jersey City, NY-NJ-PA",0.022360329
19120,46375,Schererville,IN,"Chicago-Naperville-Elgin, IL-IN-WI",0.022359239
19121,3226,Center Harbor,NH,"Laconia, NH",0.022358542
19122,95956,Meadow Valley,CA,,0.022354944
19123,15613,Apollo,PA,"Pittsburgh, PA",0.02234619
19124,70788,White Castle,LA,"Baton Rouge, LA",0.022344701
19125,80026,Lafayette,CO,"Boulder, CO",0.022341218
19126,4043,Kennebunk,ME,"Portland-South Portland, ME",0.022337968
19127,3590,Stratford,NH,"Berlin, NH",0.022337362
19128,76656,Lott,TX,"Waco, TX",0.022334006
19129,29209,Columbia,SC,"Columbia, SC",0.022333391
19130,97413,Blue River,OR,"Eugene-Springfield, OR",0.022332795
19131,6471,North Branford,CT,"New Haven-Milford, CT",0.022329671
19132,80828,Limon,CO,"Denver-Aurora-Lakewood, CO",0.022320528
19133,26036,Wheeling,WV,"Wheeling, WV-OH",0.02231755
19134,3215,Waterville Valley,NH,"Lebanon, NH-VT",0.022313353
19135,36608,Mobile,AL,"Mobile, AL",0.022308063
19136,43772,Pleasant City,OH,"Cambridge, OH",0.022302786
19137,23430,Smithfield,VA,"Virginia Beach-Norfolk-Newport News, VA-NC",0.022302302
19138,4265,Monmouth,ME,"Augusta-Waterville, ME",0.022296168
19139,78520,Brownsville,TX,"Brownsville-Harlingen, TX",0.02229608
19140,95219,,CA,"Stockton, CA",0.022293841
19141,49255,Montgomery,MI,"Coldwater, MI",0.022288246
19142,94925,Corte Madera,CA,"San Francisco-Oakland-Berkeley, CA",0.02228794
19143,93723,Fresno,CA,"Fresno, CA",0.022287512
19144,28538,Hookerton,NC,"Kinston, NC",0.02228056
19145,80623,Gilcrest,CO,"Greeley, CO",0.022279555
19146,96117,Susanville,CA,"Susanville, CA",0.022278935
19147,45226,Cincinnati,OH,"Cincinnati, OH-KY-IN",0.022273138
19148,30455,Rocky Ford,GA,,0.022273015
19149,37074,Hartsville,TN,"Nashville-Davidson--Murfreesboro--Franklin, TN",0.022271909
19150,99223,Spokane,WA,"Spokane-Spokane Valley, WA",0.022266222
19151,97467,Reedsport,OR,"Roseburg, OR",0.022250725
19152,95835,Sacramento,CA,"Sacramento-Roseville-Folsom, CA",0.022244353
19153,38075,Whiteville,TN,"Brownsville, TN",0.022244057
19154,62086,,IL,"St. Louis, MO-IL",0.022239598
19155,8751,Seaside Heights,NJ,"New York-Newark-Jersey City, NY-NJ-PA",0.022235818
19156,27540,Holly Springs,NC,"Raleigh-Cary, NC",0.022231782
19157,28117,Mooresville,NC,"Charlotte-Concord-Gastonia, NC-SC",0.022230271
19158,65020,Camdenton,MO,,0.022229174
19159,68732,Dixon,NE,"Sioux City, IA-NE-SD",0.022222353
19160,83318,Burley,ID,"Burley, ID",0.022222253
19161,97402,Eugene,OR,"Eugene-Springfield, OR",0.022221245
19162,99352,Richland,WA,"Kennewick-Richland, WA",0.022217682
19163,37763,Kingston,TN,"Knoxville, TN",0.022216195
19164,76059,Cleburne,TX,"Dallas-Fort Worth-Arlington, TX",0.022215126
19165,14207,Buffalo,NY,"Buffalo-Cheektowaga, NY",0.02220469
19166,38040,Halls,TN,"Jackson, TN",0.022203911
19167,74432,Eufaula,OK,"McAlester, OK",0.022203363
19168,77706,Beaumont,TX,"Beaumont-Port Arthur, TX",0.022201007
19169,32621,Bronson,FL,"Gainesville, FL",0.022199677
19170,39826,Bronwood,GA,"Albany, GA",0.02219599
19171,83211,American Falls,ID,"Pocatello, ID",0.022191871
19172,97213,Portland,OR,"Portland-Vancouver-Hillsboro, OR-WA",0.022190114
19173,85554,Globe,AZ,"Payson, AZ",0.02218682
19174,64056,Independence,MO,"Kansas City, MO-KS",0.022183906
19175,31643,Quitman,GA,"Valdosta, GA",0.022183329
19176,95689,Volcano,CA,,0.02217693
19177,97366,Newport,OR,"Newport, OR",0.022173643
19178,29148,Summerton,SC,"Sumter, SC",0.022173522
19179,49305,Barryton,MI,"Big Rapids, MI",0.022173421
19180,29803,Aiken,SC,"Augusta-Richmond County, GA-SC",0.022168944
19181,11691,New York,NY,"New York-Newark-Jersey City, NY-NJ-PA",0.022159837
19182,33030,Homestead,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",0.022159766
19183,87506,Santa Fe,NM,"Santa Fe, NM",0.022157893
19184,19033,Folsom,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",0.022156043
19185,96790,Kula,HI,"Kahului-Wailuku-Lahaina, HI",0.022152431
19186,95257,Wilseyville,CA,,0.022151327
19187,8323,Greenwich,NJ,"Vineland-Bridgeton, NJ",0.02214828
19188,29212,Columbia,SC,"Columbia, SC",0.02214702
19189,14504,Manchester,NY,"Rochester, NY",0.022136422
19190,90094,Los Angeles,CA,"Los Angeles-Long Beach-Anaheim, CA",0.02213135
19191,83455,Victor,ID,"Jackson, WY-ID",0.022131069
19192,76102,Fort Worth,TX,"Dallas-Fort Worth-Arlington, TX",0.022125315
19193,21153,Pikesville,MD,"Baltimore-Columbia-Towson, MD",0.022118693
19194,92590,Temecula,CA,"Riverside-San Bernardino-Ontario, CA",0.02211422
19195,56701,Thief River Falls,MN,,0.022114148
19196,36532,Fairhope,AL,"Daphne-Fairhope-Foley, AL",0.022114128
19197,92020,El Cajon,CA,"San Diego-Chula Vista-Carlsbad, CA",0.022109367
19198,29583,Pamplico,SC,"Florence, SC",0.022099294
19199,70377,Montegut,LA,"Houma-Thibodaux, LA",0.022097101
19200,79110,Amarillo,TX,"Amarillo, TX",0.022091493
19201,48871,Perrinton,MI,"Alma, MI",0.022091055
19202,30204,Barnesville,GA,"Atlanta-Sandy Springs-Alpharetta, GA",0.022088917
19203,55705,Aurora,MN,"Duluth, MN-WI",0.02208802
19204,96793,Wailuku,HI,"Kahului-Wailuku-Lahaina, HI",0.02208165
19205,41472,West Liberty,KY,,0.022077566
19206,10007,New York,NY,"New York-Newark-Jersey City, NY-NJ-PA",0.022075528
19207,37874,Sweetwater,TN,"Athens, TN",0.022072423
19208,25028,Van,WV,"Charleston, WV",0.022070324
19209,24382,Wytheville,VA,,0.02206929
19210,29801,Aiken,SC,"Augusta-Richmond County, GA-SC",0.02206799
19211,77041,Houston,TX,"Houston-The Woodlands-Sugar Land, TX",0.022066712
19212,57732,Deadwood,SD,"Spearfish, SD",0.022064418
19213,91361,Westlake Village,CA,"Oxnard-Thousand Oaks-Ventura, CA",0.022061666
19214,17268,Waynesboro,PA,"Chambersburg-Waynesboro, PA",0.022052104
19215,95960,Nevada City,CA,"Yuba City, CA",0.022050878
19216,80513,Berthoud,CO,"Fort Collins, CO",0.022047231
19217,75001,Addison,TX,"Dallas-Fort Worth-Arlington, TX",0.022042258
19218,74641,Kaw City,OK,"Ponca City, OK",0.022040684
19219,84032,Heber City,UT,"Heber, UT",0.022037495
19220,35653,Russellville,AL,,0.022027908
19221,83535,Juliaetta,ID,"Moscow, ID",0.022023732
19222,4538,Boothbay Harbor,ME,,0.02202192
19223,56589,Waubun,MN,,0.022010224
19224,96062,Millville,CA,"Redding, CA",0.02200823
19225,95019,Freedom,CA,"Santa Cruz-Watsonville, CA",0.022007292
19226,96738,Waikoloa,HI,"Hilo, HI",0.02200151
19227,30206,Concord,GA,"Atlanta-Sandy Springs-Alpharetta, GA",0.022001417
19228,67544,,KS,"Great Bend, KS",0.021999385
19229,95648,Lincoln,CA,"Sacramento-Roseville-Folsom, CA",0.021998007
19230,62947,Herod,IL,,0.021996679
19231,76073,Paradise,TX,"Dallas-Fort Worth-Arlington, TX",0.021989724
19232,73131,Oklahoma City,OK,"Oklahoma City, OK",0.021988211
19233,37415,Red Bank,TN,"Chattanooga, TN-GA",0.021981552
19234,98109,Seattle,WA,"Seattle-Tacoma-Bellevue, WA",0.021978369
19235,60610,Chicago,IL,"Chicago-Naperville-Elgin, IL-IN-WI",0.021967754
19236,8036,Hainesport Township,NJ,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",0.021966757
19237,49066,Leonidas,MI,"Sturgis, MI",0.021966519
19238,73099,Yukon,OK,"Oklahoma City, OK",0.021960648
19239,18035,Cherryville,PA,"Allentown-Bethlehem-Easton, PA-NJ",0.021955656
19240,28164,Stanley,NC,"Charlotte-Concord-Gastonia, NC-SC",0.021953598
19241,83851,Plummer,ID,,0.021950709
19242,28705,Bakersville,NC,,0.021947253
19243,72434,Imboden,AR,,0.021945003
19244,4614,Blue Hill,ME,,0.021941725
19245,79336,Levelland,TX,"Levelland, TX",0.02193985
19246,80528,Fort Collins,CO,"Fort Collins, CO",0.021937605
19247,63102,Saint Louis,MO,"St. Louis, MO-IL",0.021926736
19248,62367,Plymouth,IL,"Macomb, IL",0.021926604
19249,28713,Bryson City,NC,"Cullowhee, NC",0.021926139
19250,17053,Marysville,PA,"Harrisburg-Carlisle, PA",0.021912038
19251,28657,Newland,NC,"Hickory-Lenoir-Morganton, NC",0.021910397
19252,70809,Baton Rouge,LA,"Baton Rouge, LA",0.021909285
19253,56042,,MN,"Albert Lea, MN",0.021906663
19254,22302,Arlington,VA,"Washington-Arlington-Alexandria, DC-VA-MD-WV",0.021905169
19255,36877,Smiths Station,AL,"Auburn-Opelika, AL",0.021903612
19256,29569,Loris,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",0.021895021
19257,62226,Belleville,IL,"St. Louis, MO-IL",0.021893142
19258,83803,,ID,"Sandpoint, ID",0.021889059
19259,92021,El Cajon,CA,"San Diego-Chula Vista-Carlsbad, CA",0.021886915
19260,38368,Lexington,TN,"Jackson, TN",0.0218864
19261,12463,Palenville,NY,,0.021885874
19262,1236,Great Barrington,MA,"Pittsfield, MA",0.021882841
19263,92582,San Jacinto,CA,"Riverside-San Bernardino-Ontario, CA",0.021878462
19264,4294,Wilton,ME,,0.021876229
19265,61064,Polo,IL,"Rochelle, IL",0.021873528
19266,84049,Midway,UT,"Heber, UT",0.021866629
19267,3885,Stratham,NH,"Boston-Cambridge-Newton, MA-NH",0.021862173
19268,98814,Carlton,WA,,0.02186103
19269,83873,Silverton,ID,"Coeur d'Alene, ID",0.021860052
19270,47270,Paris Crossing,IN,"North Vernon, IN",0.021857658
19271,32024,Lake City,FL,"Lake City, FL",0.02185041
19272,60443,Matteson,IL,"Chicago-Naperville-Elgin, IL-IN-WI",0.021846792
19273,76245,Gordonville,TX,"Sherman-Denison, TX",0.021845495
19274,55812,Duluth,MN,"Duluth, MN-WI",0.0218334
19275,76657,Mc Gregor,TX,"Waco, TX",0.02182929
19276,23502,Norfolk,VA,"Virginia Beach-Norfolk-Newport News, VA-NC",0.021822816
19277,62899,Xenia,IL,,0.021821376
19278,28124,Mount Pleasant,NC,"Charlotte-Concord-Gastonia, NC-SC",0.02180844
19279,3904,Kittery,ME,"Portland-South Portland, ME",0.021799976
19280,50575,Pomeroy,IA,,0.02179489
19281,83855,,ID,"Moscow, ID",0.021794582
19282,64123,Kansas City,MO,"Kansas City, MO-KS",0.02179207
19283,95076,Watsonville,CA,"Santa Cruz-Watsonville, CA",0.021786422
19284,12865,Salem,NY,"Glens Falls, NY",0.021782633
19285,6796,Cornwall,CT,"Torrington, CT",0.021782633
19286,75771,Lindale,TX,"Tyler, TX",0.02177499
19287,33331,Southwest Ranches,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",0.021770842
19288,94578,San Leandro,CA,"San Francisco-Oakland-Berkeley, CA",0.021767078
19289,32601,Gainesville,FL,"Gainesville, FL",0.02176463
19290,24502,Lynchburg,VA,"Lynchburg, VA",0.02174483
19291,47567,Petersburg,IN,"Jasper, IN",0.021732034
19292,92106,San Diego,CA,"San Diego-Chula Vista-Carlsbad, CA",0.021732021
19293,99202,Spokane,WA,"Spokane-Spokane Valley, WA",0.021726828
19294,56585,Ulen,MN,"Fargo, ND-MN",0.021726359
19295,37412,East Ridge,TN,"Chattanooga, TN-GA",0.02172597
19296,73447,Mannsville,OK,,0.021715974
19297,77039,Houston,TX,"Houston-The Woodlands-Sugar Land, TX",0.021704566
19298,91602,Los Angeles,CA,"Los Angeles-Long Beach-Anaheim, CA",0.021704348
19299,97370,Philomath,OR,"Corvallis, OR",0.021703543
19300,54888,Trego,WI,,0.021703396
19301,32609,Gainesville,FL,"Gainesville, FL",0.02170286
19302,85603,Bisbee,AZ,"Sierra Vista-Douglas, AZ",0.021688517
19303,10901,Montebello,NY,"New York-Newark-Jersey City, NY-NJ-PA",0.021687573
19304,82412,Byron,WY,,0.021687336
19305,7740,Long Branch,NJ,"New York-Newark-Jersey City, NY-NJ-PA",0.021681566
19306,28625,Statesville,NC,"Charlotte-Concord-Gastonia, NC-SC",0.021680446
19307,16143,Pulaski,PA,"New Castle, PA",0.021678574
19308,83854,Post Falls,ID,"Coeur d'Alene, ID",0.021673309
19309,1773,Lincoln,MA,"Boston-Cambridge-Newton, MA-NH",0.021672808
19310,95227,Lockeford,CA,"Stockton, CA",0.021663629
19311,42404,Clay,KY,,0.021663198
19312,16872,Rebersburg,PA,"State College, PA",0.021657828
19313,48074,Smiths Creek,MI,"Detroit-Warren-Dearborn, MI",0.02164705
19314,43728,Chesterhill,OH,,0.02164499
19315,96782,Pearl City,HI,"Urban Honolulu, HI",0.02164491
19316,78003,Bandera,TX,"San Antonio-New Braunfels, TX",0.021644093
19317,71854,Texarkana,AR,"Texarkana, TX-AR",0.021638997
19318,6085,Farmington,CT,"Hartford-East Hartford-Middletown, CT",0.021636382
19319,98844,Oroville,WA,,0.021635605
19320,30904,Augusta,GA,"Augusta-Richmond County, GA-SC",0.02163506
19321,3858,Newton,NH,"Boston-Cambridge-Newton, MA-NH",0.021629967
19322,77581,Pearland,TX,"Houston-The Woodlands-Sugar Land, TX",0.021628221
19323,85901,Show Low,AZ,"Show Low, AZ",0.021619871
19324,20735,Clinton,MD,"Washington-Arlington-Alexandria, DC-VA-MD-WV",0.02161881
19325,16041,Karns City,PA,"Pittsburgh, PA",0.021617524
19326,15902,Johnstown,PA,"Johnstown, PA",0.021614514
19327,15451,Lake Lynn,PA,"Pittsburgh, PA",0.021603698
19328,1944,Manchester,MA,"Boston-Cambridge-Newton, MA-NH",0.021598391
19329,37073,Greenbrier,TN,"Nashville-Davidson--Murfreesboro--Franklin, TN",0.021596882
19330,17062,Millerstown,PA,"Harrisburg-Carlisle, PA",0.02159485
19331,7750,Monmouth Beach,NJ,"New York-Newark-Jersey City, NY-NJ-PA",0.021590624
19332,27565,Oxford,NC,"Durham-Chapel Hill, NC",0.021589547
19333,90245,El Segundo,CA,"Los Angeles-Long Beach-Anaheim, CA",0.021576494
19334,30295,Zebulon,GA,"Atlanta-Sandy Springs-Alpharetta, GA",0.02157285
19335,68147,Bellevue,NE,"Omaha-Council Bluffs, NE-IA",0.021565543
19336,99669,Soldotna,AK,,0.021561375
19337,74035,Hominy,OK,"Tulsa, OK",0.021546185
19338,31565,Waverly,GA,"St. Marys, GA",0.02154399
19339,71901,Hot Springs,AR,"Hot Springs, AR",0.021543808
19340,80007,Arvada,CO,"Denver-Aurora-Lakewood, CO",0.021538224
19341,83840,Kootenai,ID,"Sandpoint, ID",0.021535363
19342,95450,Jenner,CA,"Santa Rosa-Petaluma, CA",0.021532036
19343,80439,Evergreen,CO,"Denver-Aurora-Lakewood, CO",0.021527363
19344,1340,Colrain,MA,"Springfield, MA",0.021518314
19345,77984,Shiner,TX,,0.021516636
19346,63703,Cape Girardeau,MO,"Cape Girardeau, MO-IL",0.021503532
19347,11965,Shelter Island,NY,"New York-Newark-Jersey City, NY-NJ-PA",0.021495901
19348,70094,Westwego,LA,"New Orleans-Metairie, LA",0.021492118
19349,36853,Dadeville,AL,"Alexander City, AL",0.021487888
19350,94131,San Francisco,CA,"San Francisco-Oakland-Berkeley, CA",0.021483071
19351,29045,Elgin,SC,"Columbia, SC",0.021474037
19352,59932,Somers,MT,"Kalispell, MT",0.02147225
19353,24079,Copper Hill,VA,,0.021467308
19354,16226,Ford City,PA,"Pittsburgh, PA",0.021466637
19355,37043,Clarksville,TN,"Clarksville, TN-KY",0.021464258
19356,97123,Hillsboro,OR,"Portland-Vancouver-Hillsboro, OR-WA",0.021457275
19357,71070,,LA,"Natchitoches, LA",0.02145697
19358,6880,Westport,CT,"Bridgeport-Stamford-Norwalk, CT",0.02144713
19359,75218,Dallas,TX,"Dallas-Fort Worth-Arlington, TX",0.021437299
19360,30434,Louisville,GA,"Augusta-Richmond County, GA-SC",0.021432485
19361,68316,Benedict,NE,,0.021430472
19362,15552,Meyersdale,PA,"Somerset, PA",0.021430101
19363,71225,Calhoun,LA,"Monroe, LA",0.021427985
19364,49262,North Adams,MI,"Hillsdale, MI",0.021427343
19365,90020,Los Angeles,CA,"Los Angeles-Long Beach-Anaheim, CA",0.02142419
19366,23308,Bloxom,VA,,0.021424098
19367,3255,Newbury,NH,"Concord, NH",0.021423617
19368,93620,Dos Palos,CA,"Merced, CA",0.021423364
19369,1266,West Stockbridge,MA,"Pittsfield, MA",0.021422975
19370,79014,Canadian,TX,,0.021421982
19371,65738,Republic,MO,"Springfield, MO",0.021421582
19372,49090,South Haven,MI,"Holland, MI",0.02141575
19373,95383,Twain Harte,CA,"Sonora, CA",0.021414256
